"Data Source","World Development Indicators",

"Last Updated Date","2019-07-10",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018",
"Eritrea","ERI","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Spain","ESP","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","1.17775803502553","0.809255325032755","5.70648670988055","8.74369245002616","6.97925099466255","13.2141352561458","6.24035915568424","6.39164208963802","4.95436059192111","2.16034015092095","5.7311558398144","8.23688062988463","8.27228772842505","11.4167092625229","15.6803783160246","16.9532824334277","17.624875606664","24.5380633969861","19.7736832132249","15.6602266826064","15.5618949023769","14.5493586774997","14.414995819774","12.1740835180134","11.2802636666493","8.81445480881752","8.79493974688221","5.24802176694659","4.83726469922025","6.79143753312085","6.72182530113632","5.93421111318832","5.92453428734186","4.56907088464655","4.71841328382086","4.67380318516357","3.55884083117293","1.9710789044246","1.83432922905414","2.31034694983278","3.43351675547435","3.58983494893723","3.06576537186607","3.03923368432095","3.03920165014928","3.36845398789423","3.51537491125932","2.78703047313632","4.07566076368221","-0.287996835001989","1.79988133046941","3.19614641224106","2.44600018540708","1.40854629241729","-0.150870313497969","-0.500461321406559","-0.202671740806371","1.95608333333334","1.67506761489627",
"Estonia","EST","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89.8119490277274","47.6546906187628","28.7766137208514","23.050343349517","10.5818789322146","8.20833333333299","3.29611089718906","4.0184895250876","5.74827981651377","3.57191270164023","1.33499116549964","3.04811107523412","4.07971423199846","4.43762042389211","6.60132603055634","10.3623580313683","-0.0784083112810205","2.97204512015696","4.9819013145361","3.93339987296979","2.78056658954996","-0.106175146521716","-0.492326006547338","0.148684907627356","3.41723549488057","3.43632688420445",
"Ethiopia","ETH","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","","","","","","","-1.3618677046691","0.808678501054675","0.182612665558972","1.42568843148632","10.1219512195636","0.536224281695186","-6.08151197179128","8.91358024695816","8.59215597391085","6.55010438394195","28.5378398237849","16.6571395908503","14.3081144649154","16.032235939652","4.48253780600433","6.13596718680434","5.89006107723962","-0.675378064854715","8.41727378312057","19.0646851444406","-9.80876507050662","-2.42867248283371","7.08071532141095","7.81730118223048","5.15248124174763","35.7225982298716","10.5274440119592","3.54306596166033","7.59387600185339","10.0221733553238","-8.48424868948822","2.39520958083832","0.894801693964068","7.94144864137328","0.662458109266458","-8.23784453391135","0.675089102170803","13.6740452028271","3.32737047894851","9.96997123512892","12.2994763114825","17.2404008340896","44.3566858766952","8.48364404530292","8.14926402965078","33.2499598823345","24.1243539509553","8.07972367788346","7.40219346834225","10.1107477361027","7.26373153919025","9.84825024208742","",
"European Union","EUU","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","1.53661155971013","2.10356166203512","4.19649888238551","2.87632246212671","3.3876623108835","4.06520137474648","3.87365401861326","3.18331503955179","3.72079177074758","2.69199458555702","4.63935344389942","5.31924641336474","6.03519639790342","7.80888234052255","13.6493174728138","10.7176711339198","9.62549578155529","10.0403748002364","7.79935074552146","8.976412347003","13.5175605772584","11.8220069743239","9.47098932052414","8.51778210227078","7.37072950287747","5.6132985266045","3.55289676116383","4.06651115944105","4.34524236299414","6.01004023571118","6.3030871866313","5.93421111318832","5.59756213663559","4.79116985646374","4.70850129718532","4.32473082193071","3.31390907813542","2.72447045133693","2.40038461328446","2.14631381236193","3.09643393845194","3.15172971681191","2.30646354640122","2.08353829822081","2.25594811615284","2.4695989874028","2.60015376460352","2.48470438812868","4.15888469128878","0.92931980004307","1.66550201733932","3.30980890536474","2.63012775773514","1.31023355618668","0.220195628198811","-0.0542147125236914","0.216667430561923","1.46930199560453","1.77578009265431",
"Fragile and conflict affected situations","FCS","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.00000000000004","9.48654250617166","9.67934658067928","24.5710137275605","17.280932681459","11.3308789057282","7.08700591205705","5.97650852141862","3.97752171325037","3.20340091563114","4.87146664514392","5.11232085453321","5.09993083318365","3.17988799351338","6.3978829389788","4.6373700858563","4.79170713397649","10.4104010154852","3.22039960887867","3.35475770328918","5.04610226320202","5.91200602491156","2.59349419986229","1.79379465689185","1.4316114581047","1.57530222923043","1.42519165261914","",
"Finland","FIN","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","3.41812725350791","1.69100191533953","4.38398278172672","4.99638188645286","10.2758607417486","4.94058806755301","3.87365401861326","5.37778183372857","9.19166799519519","2.2056109352125","2.7404204305122","6.47576543061844","6.66249783515333","10.7544718831369","16.9363999989274","17.8113972340213","14.3426930852258","11.7933469184053","7.79935074552146","7.4669615131074","11.5946192492108","11.3057566509549","9.58492764677443","8.3662926064564","7.06765638328174","5.19562195429434","2.93357920442334","4.11302886205054","5.08592861394881","6.59290980189127","6.14956531179854","4.31021289843461","2.91932319285018","2.19065319556431","1.08855677589407","0.791239406938448","0.629194238121014","1.1925588342584","1.3994737857984","1.16223155669443","3.04210080667796","2.57844080098894","1.57122012789382","0.877440386254743","0.187120559084453","0.623874450025199","1.56666380704384","2.51066565240339","4.06595355358378","-9.17360403259616E-07","1.1841352315465","3.41680754255211","2.80833622561575","1.47828615688804","1.04119621178439","-0.207928839905218","0.356684500891696","0.754015047084413","1.08382098409299",
"Fiji","FJI","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","","","","","","","","","","","4.12417856333569","9.13819368879196","21.978504057907","11.0853182063401","14.4984695078882","13.0648809829824","11.4324364264689","7.00630444983931","6.108071005015","7.80675824952116","14.4928744064522","11.1806667637621","7.03155689389485","6.70418399801423","5.29121761072426","4.42097239621913","1.79884248433804","5.66377475855219","11.7583268783888","6.18935403382356","8.19137132040972","6.49734555984546","4.88302271568613","5.20658925195765","0.81666666666701","2.16564721441536","3.05016181229799","3.36814006437942","5.71168160413118","1.96867366000921","1.09216459977386","4.27267024465105","0.762032085561215","4.17274777763035","2.827485193912","2.36576453830435","2.49083638787079","4.8037064130699","7.73227857918421","3.16952975238516","3.68889959333385","7.28240204297255","3.41874670279881","2.9059274071115","0.528118153039528","1.3761309525122","3.86477141759508","3.35108743897027","4.0798797509126",
"France","FRA","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","4.1399357551843","2.4004610454632","5.33128007065638","4.99915289796852","3.211191702931","2.7031045587308","2.60200076636453","2.79177709435144","4.54320486402014","6.04596284173893","5.29964124562672","5.3975186559511","6.06300309718189","7.38060106398913","13.6493174728138","11.6859272493228","9.62549578155529","9.49455467190429","9.25055846724437","10.6467341716663","13.5625788483016","13.3144055680071","11.9784719523805","9.45954847235314","7.6738026224732","5.83109973854516","2.53852591781416","3.28889821400136","2.70081527508111","3.49830220700748","3.19428338029481","3.21340732409685","2.36376046269354","2.10446277124641","1.65551532926996","1.79648142095595","1.98288365089736","1.20394294026966","0.65112686783302","0.537141639134613","1.6759598872093","1.63478079549599","1.9234122872706","2.09847219146922","2.14208964640242","1.74586936380481","1.67512449608728","1.48799805953858","2.81286194914787","0.0876204781574529","1.53112270420924","2.11159795174997","1.95419531613507","0.863715497861826","0.507758822937957","0.0375143805125363","0.183334861123848","1.03228275064674","1.85081508315494",
"Faroe Islands","FRO","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.15851810619416","0.502497351294085","-0.111442426432946","0.126643348208898","2.27669698247305","4.25769978210942","4.6373700858563","3.30634278002699","8.42372566246186","6.39360257735202","3.31370963136216","5.08259403890365","5.01850353045626","1.75232737350739","0.650284891768577","-0.298115837381082","-1.03746806405332","0.522623903446883","",
"Gabon","GAB","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","","","","7.15833333249992","3.32840811900831","2.43847369595921","3.64411138096769","1.97774154682666","2.33560405929841","2.97513924739648","3.81266490766791","3.86326089701567","3.48709164347886","6.20714116814337","12.0728041856619","28.4529426372336","20.1715644639721","13.8525690862842","10.7641690976807","7.95269853751444","12.3403592565603","8.70650214893003","16.6857968797492","10.6719367588933","5.85714285714296","7.35492577597833","6.2853551225645","-0.946185688941443","-8.77611940298511","6.74083769633498","7.72532188841208","-11.6861126920889","-9.54291330336573","0.533746556474219","36.1162456962985","9.64653104079616","0.68969337728165","3.97345007545301","1.44873854294598","-1.93660397603628","0.504920025834855","2.13762052701466","0.03668288939712","2.23535313551538","0.408205307439259","3.70833333333304","-1.40940136600981","5.03031883679953","5.26430145575285","1.88570754577918","1.4615440272047","1.2633170783742","2.65241828695623","0.505441058915663","4.69045751826282","-0.338795188753357","2.10670712784051","2.65192583143898","4.7490665208322",
"United Kingdom","GBR","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","1.00357570390171","3.4474962304662","4.19649888238551","2.01854355976227","3.28158694697213","4.77377455386915","3.90961779211888","2.48211560474808","4.69742798827244","5.44666363048887","6.36656841727438","9.44483742337138","7.07109839479793","9.1960331665781","16.0440111889862","24.2072876743291","16.5595225588084","15.8402667458767","8.26314103860768","13.4212799774013","17.9659242656858","11.8766265142296","8.59886383332181","4.60930327269783","4.96071097821929","6.07139434015118","3.42760940369308","4.14892232052949","4.15535171583102","5.76024909185262","8.06346090938833","7.46178295746933","4.59154929577464","2.55857796929707","2.21901260504202","2.69749518304432","2.85178236397748","2.20114313510882","1.82056163731558","1.7529508005142","1.18295624210404","1.53234960272418","1.52040245947458","1.3765003854201","1.39039756680426","2.08913649025072","2.45566166439288","2.38656150773328","3.52140856342537","1.96173173560107","2.49265472467065","3.85611244682819","2.57323479654528","2.29166666666666","1.45112016293279","0.368046842325369","1.00841736811403","2.55775577557754","2.29283990345939",
"Georgia","GEO","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ghana","GHA","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","","","","","","26.4447848490173","13.237885462654","-8.42248589780285","7.89473684210538","7.3170731626012","3.03030303053267","9.55882353746776","10.0671140939595","17.6829268231711","18.1347150268463","29.8245614048168","56.0810810829756","116.450216453639","73.091666667343","54.4412883345617","50.0701393436364","116.503603996541","22.2955664080893","122.874514572592","39.6653137947267","10.3054406698295","24.5654160765001","39.8150678775363","31.3592676264768","25.2236920295825","37.2590664855671","18.0314390089849","10.0561167448841","24.9598424742497","24.8702554369576","59.4615536991445","46.5610196762283","27.8852086407528","14.6241666666674","12.4086689107146","25.1932193743247","32.9054088960069","14.8162400637478","26.6749497261172","12.6245740629385","15.1181857227945","10.9151699672042","10.7327280704715","16.5221433143344","19.2507144305153","10.7075681218711","8.72683683123394","7.12635005995041","11.6661923071729","15.4896160333319","17.1499695007877","17.4546347070867","12.3719215507048","9.83699268575466",
"Gibraltar","GIB","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.3733025877534","34.6952705997072","22.8444219213782","18.3840645902702","4.6843886897649","15.4619810737554","21.3504664236733","15.225101393202","11.8878956127303","9.71397733405286","8.15087077489716","8.17268112275134","8.91513169824086","9.82604222629665",
"Gambia, The","GMB","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","","","1.78761787610523","4.61612825298711","-4.53565378123673","1.21803662168856","0.239081925328185","1.40721895381678","4.17875343012888","5.01204093884012","-1.98509387961993","3.05622578045009","8.69811990079433","6.9186084458902","9.23631035966855","25.9249999994999","17.0273310832519","12.3897308301286","8.8553459121409","6.12895770734282","6.82461565247796","5.94422700614444","10.8558454553089","10.6363036761385","22.0984594145328","18.319884874273","56.5601720135041","23.529166955694","11.6905868876764","8.27501608751591","12.1677841130695","8.64234325973435","9.48654250617166","6.46380422753846","1.71020632305639","6.98097441830552","1.09948870771021","2.78122790023226","1.11418841174715","3.81237205366024","0.844969566773687","4.49259609239752","8.60912474386326","17.0328665431989","14.2067432845568","4.83862177543161","2.05650342526891","5.36913473708806","4.44365491029654","4.56158154742791","5.04893657556893","4.7964849786532","4.25453477546377","5.69973029667367","5.9473749216472","6.80832625174806","7.22868388863199","8.03410612326431","6.52115880417239",
"Guinea-Bissau","GNB","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.2817826333536","80.7881406436234","33.0019778318025","57.5952847505664","69.5836363993793","48.1081660687068","15.1763474313441","45.3653083621856","50.7340549612119","49.100923576953","8.01375518965603","-2.08630513223528","8.63632094930281","3.34812265527108","3.30012175283749","-3.50258551103418","0.883302696930943","3.32919922802853","1.95473717628917","4.61743772241999","10.4600731354706","-1.65139733620775","2.51785140171702","5.04610226320202","2.13054580274497","1.20712555668413","-1.50924460570504","1.40460887286411","1.57530222923043","1.3621489993151","",
"Equatorial Guinea","GNQ","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","-17.6404240920371","-13.1744727471927","2.52365930599391","6.16615384615362","0.85787155112476","-3.42528735632203","-4.2787431563913","5.4522847373328","31.8410168416385","19.8724349483472","4.54072771540235","3.01650540694366","7.93571069814148","0.372266170311917","4.80228886901399","8.82538925854965","7.59247849833242","7.32354399351807","4.21968787094834","5.63163351357613","4.41589984169562","2.80373831775701","6.55176691184536","4.6910656774738","7.78916547991181","4.80538922155687","3.6566204827882","2.94887694639657","4.30999866149112","1.67663085315985","1.41193915479014","0.744354746612459","1.06007410662164",
"Greece","GRC","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","1.4778337895029","2.10356166203512","-0.475436212725159","3.18471604485086","0.617284451985414","3.22086149569061","4.90340833404367","1.84133031277177","0.139057819223741","2.63888649454125","2.84168199085819","3.28947824027457","4.33121599894871","15.3846351579399","26.5608343757553","13.6287680334061","13.0242944655707","12.3697733256125","12.5724371195183","19.0941778521309","24.6758912294628","24.506066837496","20.9910848206363","20.1794832542286","18.4568521357715","19.3146518149134","23.0154465525989","16.396891597716","13.5288355280607","13.6555678720092","20.4334996445056","19.455842558084","15.8770653792258","14.4112708940242","10.8740789798805","8.93451121652379","8.19454890204171","5.53600678399903","4.76622186371247","2.63663786280352","3.15118062995734","3.37396699038281","3.62935894557549","3.53065188498046","2.89884895882032","3.54507354036397","3.19594393017397","2.89500147489579","4.15279744732985","1.21008451783419","4.71297286203605","3.3298640617472","1.50152796054581","-0.922168807001954","-1.31121050132494","-1.7360367959808","-0.825651781826954","1.1212354772079","0.625629147213626",
"Grenada","GRD","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","","","","","","","","","","","","","","","","","","18.4568835098337","18.1353767560664","20.8828828828831","21.821433894768","18.7874709409026","7.81274141216488","6.09534728193343","5.65961278703288","2.50138492350979","0.557079903550541","-0.872333388457486","4.00000000000012","5.59294871794895","2.72423736530524","2.64460367880677","3.77833753148617","2.80859916782246","3.77065767284964","1.86882475298978","2.03235172127784","1.2445278298934","1.377693303895","0.577427638677121","2.18181818181818","3.14099305202546","1.06721547992871","2.15492809908679","2.31291678226117","3.47580693755399","4.25195321977968","3.8588292246965","8.03327327650343","-0.308654779585646","3.43650905943355","3.03347280334727","2.41077704021867","-0.0439997864828037","-0.98360305555493","-0.515448031435387","1.65038994431577","0.908458255874211","",
"Greenland","GRL","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","-1.19069315346","-0.55333538272658","2.05255023209701","0.151450899375927","-0.193563997036572","-0.800000000003518","0.684261974465198","0.48543689344876","1.92632850230087","2.09728064471573","2.34433934881415","-0.453591880763762","0.529703252323021","13.7960339945019","16.4948966890134","13.1592443798582","10.72499999925","12.3245796860999","8.28797624957703","11.3433858811608","10.8238432335411","11.4330679503505","0.307385561437055","4.53867815133257","3.40675011837791","18.6867912971238","36.9311212965016","12.3232132755046","10.8327037689913","11.3871321997958","41.2218671380973","33.1664219167535","10.0459179984088","11.8196901746257","10.8553211494391","8.41141312270567","11.0569165321987","9.23290294884937","6.61346070518057","5.2136105860112","5.9775773473714","7.28587366610134","8.13263054281055","5.6034767543447","7.57862247309731","9.10864985719216","6.56085282795383","6.82161753590322","11.355761126315","1.85910254733027","3.85950909833169","6.21412393067094","3.78180754679685","4.34337131279513","3.41836169662962","2.38872032839552","4.44844199942824","4.42453655182543","3.75186186704512",
"Guam","GUM","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.2105263157894","7.09471197276044","3.55567090578809","4.58646616541351","7.53821939851396","6.1485433302487","2.62741314203333","5.34101521377409","5.98097814066471","4.66846622369883","6.92554303890158","6.67715790410027","12.2001544446648","8.10202206969277","2.95230096380997","3.73337757704245","4.97773563706971","2.39193521312329","1.90125181860585","0.852630497539925","-1.00173432776379","0.836008061506297","1.90465615515582","1.28284288443518",
"High income","HIC","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","","","","","","","","","","","","","","","","","","10.0685189796517","8.21240629100194","9.13334191028851","13.5333812761134","11.4271763230549","8.8857130847146","6.90822881158847","5.99195111048444","4.64188054287194","2.93357920442334","3.66456321751691","4.40241182786762","5.07679342774266","5.4009552111269","4.9481927497962","3.94771176824033","4.04285291076943","2.69305738121724","2.95680025092623","2.61538461538462","2.33686298314112","1.8694885361554","1.74389687578669","2.57987611218612","2.57813785265092","1.93887573855892","1.99353055152452","2.11968637939778","2.5239289874716","2.45792444195864","2.75672371638138","4.54117914362462","1.37142264666644","1.81353628033681","3.33554050217009","2.63012775773514","1.47155940625759","1.03308937000645","0.349037003733354","0.443258965728606","1.55189751218222","1.88110801380593",
"Hong Kong SAR, China","HKG","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","","","","","","","","","","","","","","","","","","","","","","","10.9704641350213","9.88593155893546","8.65051903114182","3.50318471337575","3.38461538461532","5.65476190476197","7.88732394366182","10.1827676240209","10.4265402843603","11.1587982832618","9.65250965250964","8.80281690140858","8.73786407766983","9.07738095238094","6.27557980900411","5.7766367137352","2.91262135922395","-4.00943396226442","-3.68550368550369","-1.6581632653061","-2.98313878080416","-2.67379679144394","-0.274725274725253","0.826446280991829","2.01411015020481","2.03011712214165","4.29649065267302","0.576519916142576","2.31370505471598","5.27656106753591","4.06386066763425","4.32357043235704","4.4385026737968","2.99539170506913","2.41113596818294","1.48058252427183","2.40771745196524",
"Honduras","HND","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","-1.74623815710752","1.56299237392684","1.09215017084017","3.08145601867277","4.47210147080721","3.18627450998764","1.78423465718736","2.09184098667308","1.8612244897209","1.25821445737095","2.88088642660976","2.22324794223761","3.61228175799332","5.19320162691135","12.8495477454187","8.37616250629708","4.883418957909","8.43470771895126","5.74832464618231","12.1353558926061","18.0615430355956","9.40569126142499","8.98262170616895","8.25281165848254","4.72636815920396","3.36267523608601","4.35272383207562","2.48715402223892","4.49125763640185","9.85040925769096","23.3225664366467","33.9722602535865","8.75988625255487","10.748646716372","21.729346883819","29.4645292281585","23.8378353073359","20.1998667554962","13.6681077485868","11.66374097913","11.0480349344976","9.67415556864784","7.69050972034283","7.67416639397747","8.1137909709338","8.80906074819817","5.57775207654297","6.93621470895782","11.4034270813932","5.49634273772205","4.69889064976229","6.76227957314765","5.19618615531848","5.1618989858149","6.12924930313027","3.15783117980921","2.72461223295292","3.93436084442035","4.34734937777536",
"Heavily indebted poor countries (HIPC)","HPC","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","","","","","","","","","","","","","","","","","","","","","","11.3365154415105","12.3124508707735","11.126644122143","11.3733220902937","10.4238402303887","6.80905593895123","7.02827195245956","6.93068617206519","8.04615863487319","6.80119760762573","8.8196409973388","9.52347719108987","8.52787695688004","32.2936668569551","14.378808651642","7.41137173526642","5.57225711125332","6.20801608663323","3.9432740948139","4.16540442290281","4.79318149602001","3.89570525758491","5.30238773219938","4.47499289078105","8.44872642299535","6.69526465773351","7.60315916084458","10.5599355176065","4.3886760206047","4.337721767272","6.5958381919355","6.3779786562465","5.34008517768661","4.56617353058776","3.99737996694398","4.00355313639026","4.9759515055383","3.01748181031405",
"Croatia","HRV","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","50","133.333263744315","185.714285714285","1400","500","122.222222222222","625.000000000001","1500","107.327586206896","3.95010395010403","4.29999999999994","4.17066155321187","6.39668660837554","4.01913875598084","4.611315547378","3.7767024666589","1.67178437393382","1.76733780760626","2.05539679050332","3.31717824448043","3.1898259147295","2.89928275583392","6.07696838798351","2.37852845904674","1.03055505333573","2.27272727272727","3.41207349081366","2.2165820642978","-0.215196159576215","-0.464499004645002","-1.12500000000001","1.12937210282344","1.50012501041753",
"Haiti","HTI","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","-5.0300415959369","3.77970638342676","-0.554904259869524","4.30682175435956","9.16214587129442","2.26394257289727","8.30183585332306","-2.93531098100655","1.31621187827358","1.41318124201976","1.36849340736665","9.57958328225634","3.1896939691793","22.7389194789195","14.9506973439721","16.7735703245817","7.0381522782362","6.49190058113334","-2.67359498369294","13.0939242998194","17.7783052456577","10.8583333329997","7.3592422760505","10.2436633526545","6.40203239106076","10.6488390138928","3.27992663366619","-11.4494646121705","4.10546805875059","6.92390503711239","21.2760320067832","15.4199073669492","19.358494654122","29.7059715065173","39.3316195372753","27.6081851727601","20.5835962145112","20.5590073395833","10.634338198175","8.67095719685345","13.7077215213675","14.1732804232802","9.85344378149814","39.2814455459465","22.811711256941","15.7286461900051","13.0657120940936","8.52878464818772","15.5196761326427","-0.0146362781799481","5.69651102339996","8.40146671706827","6.28908183004183","5.85347272188598","4.56617353058776","9.01651881309269","13.8337425464749","14.6730757379676","",
"Hungary","HUN","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","","","","","","","","","","","","","","3.38797814176706","1.79704016823477","3.84215991793813","5.22839833308662","3.90889569564824","4.68714274853112","8.976412347003","9.28585743921339","4.66141394394749","6.83580508259544","7.27989573279489","8.46785487646024","6.94234501879142","5.29166170071089","8.67431417733246","15.7235490703556","17.149151997396","28.3695996532776","34.8175429072704","23.6557207806553","22.4642346133809","18.8680749869282","28.3054683706654","23.4690301919185","18.3050744143798","14.1537896545341","9.99774409303364","9.80361016908127","9.11680911680913","5.26544821583986","4.66101694915256","6.74434679569463","3.56151711378355","3.93032603841","7.95874516544909","6.0425125388106","4.21171171171172","4.85555795691951","3.92992098935075","5.65214517088651","1.73319984983107","-0.227566270988384","-0.0616446800641176","0.394769306686402","2.34824281150159","2.85024792594642",
"IBRD only","IBD","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","","","","","","","","","","","","3.67461430575034","6.34948605013606","12.7968945326021","19.4277108435204","13.0192131068461","10.4944048195576","11.904780430627","10.5079599343187","12.480169222314","17.8860424831853","14.4615910742106","10.8257491675687","11.8680812986734","12.5089233296025","11.8140083983372","12.1041799650278","10.2768964330305","13.3198066863909","13.4997905619966","16.4223359750333","19.2614585266282","12.060323601829","12.4087796179971","20.5661948376355","12.9806869102685","9.79968339016077","7.16425211462721","7.67322895675084","4.7750765647555","4.78305679817324","5.47249435944227","4.29715203929568","4.38836516079403","4.57017638619095","4.73664071794676","5.39493576544889","5.84435391717753","9.02229821260214","3.73014786563165","4.02350919579562","5.45497242443237","4.38752978132852","4.00593644495557","3.58922016616669","3.06203169580559","2.34975849771445","3.20530971634334","3.2380155894771",
"IDA & IBRD total","IBT","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","","","","","","","","","","","","","","","","","","","","","","13.0825985241676","10.8378703800656","10.6719367588933","10.7194486973837","8.79943776639546","8.72972072702579","8.18907449481083","9.27139299768193","9.5773852580613","11.230385945132","12.4480085686354","10.0561167448841","10.6332425818308","21.729346883819","11.6696146432491","8.97715233826445","7.03744665523588","7.19707420332901","4.6807630054301","4.36666451291681","5.14746800222619","3.83082838168467","4.63422674362029","4.44466236248384","5.51243229124139","6.09914253785815","6.16068931109834","10.2525291547141","4.29706572955357","3.98985474905016","5.73778644195922","5.04662326922388","4.34337131279513","3.59782343864207","3.09551722027241","2.81833288054798","3.30828076768219","3.24023413752975",
"IDA total","IDA","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","","","","","","","","","","","","","","","","","","","","","","12.0236539706611","10.8468579176873","8.80413836917199","7.89251666092377","7.17070132449548","5.73355817902006","6.65601067458219","8.63404919185155","7.78267511731375","8.21553584747091","9.00000000000004","9.49779198403656","6.98459920920474","22.4530690181237","10.1599925750222","8.5197746617985","6.51328580686976","6.21006709455809","4.41039421093171","3.89952980284715","4.49259609239752","3.43280353789991","5.22714461994757","4.27189610721611","6.98608060056097","6.19507467299696","6.86549412422736","10.6877320153553","4.4150037479522","3.98639148216184","6.5958381919355","5.80170830216955","4.9052087569455","3.99224081110842","3.15783117980921","3.04541464017088","3.62709610696609","3.75222826401957",
"IDA blend","IDB","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","","","","","","","","","","","","","","","","17.7427876996523","10.9024962662686","10.1599404459599","9.65352319747253","8.26704697617569","13.8581814562484","12.30778511939","7.12990675816714","6.53310874893362","6.08716673573719","4.42097239621913","3.14032396216952","4.35289948980929","4.03703703703697","5.07405443014891","7.15888095230384","6.32344804551798","4.88302271568613","5.09035177753706","8.06942603327222","6.99059209742653","7.41385351677545","4.78623881860373","5.71168160413118","4.14265427683109","2.94630213447714","4.34622135173124","1.92292115907962","2.91413470059477","2.827485193912","3.47580693755399","5.0951666166316","4.8037064130699","9.0642362194894","3.04361847939997","3.5627043263837","4.45735871597002","4.35742047634742","3.75190319037139","1.38351902455897","1.95272956252723","1.35287161191305","1.53153488901661","",
